"","accepted_name","phylo.tip","input_name","name_class","ncbi_id","GenBank_taxonomy","ITS","trnTLF","rbcL","matK","atpB"
"1153","Thymus_serpyllum","Thymus_serpyllum","Thymus_serpyllum","scientific name",204219,"Thymus_serpyllum","294999918","295000096","733452269","58045303","NA"
"1154","Tilia_cordata","Tilia_cordata","Tilia_cordata","scientific name",172266,"Tilia_cordata","669132156","15991355","379036956","379038588","NA"
"1155","Tilia_platyphyllos","Tilia_platyphyllos","Tilia_platyphyllos","scientific name",82423,"Tilia_platyphyllos","669132157","15991356","379032268","379038584","4995857"
"1156","Tofieldia_calyculata","Tofieldia_calyculata","Tofieldia_calyculata","scientific name",85290,"Tofieldia_calyculata","NA","295389308","54144422","295389249","8452786"
"1157","Torilis_japonica","Torilis_japonica","Torilis_japonica","scientific name",49576,"Torilis_japonica","165911436","NA","379034941","379040506","NA"
"1158","Tozzia_alpina","Tozzia_alpina","Tozzia_alpina","scientific name",46058,"Tozzia_alpina_subsp__carpathica","273464301","NA","NA","NA","NA"
"1159","Tozzia_alpina","Tozzia_alpina","Tozzia_alpina","scientific name",46058,"Tozzia_alpina","NA","166204004","3790438","6650074","NA"
"1160","Tragopogon_crocifolius","Tragopogon_crocifolius","Tragopogon_crocifolius","scientific name",261643,"Tragopogon_crocifolius","658117928","167539385","NA","NA","NA"
"1161","Tragopogon_dubius","Tragopogon_dubius","Tragopogon_dubius","scientific name",45322,"Tragopogon_dubius","567497889","125632303","424949788","315140891","6689366"
"1162","Tragopogon_porrifolius","Tragopogon_porrifolius","Tragopogon_porrifolius","scientific name",13731,"Tragopogon_porrifolius_subsp__australis","NA","NA","NA","54021631","NA"
"1163","Tragopogon_porrifolius","Tragopogon_porrifolius","Tragopogon_porrifolius","scientific name",13731,"Tragopogon_porrifolius","125632145","125632318","295289","NA","NA"
"1164","Tragopogon_pratensis","Tragopogon_pratensis","Tragopogon_pratensis","scientific name",41653,"Tragopogon_pratensis","567497931","376373232","41056442","379040050","NA"
"1165","Trichophorum_alpinum","Trichophorum_alpinum","Trichophorum_alpinum","scientific name",291103,"Trichophorum_alpinum","59803267","59860231","296168294","675440433","NA"
"1166","Trichophorum_cespitosum","Trichophorum_cespitosum","Trichophorum_cespitosum","scientific name",76515,"Trichophorum_cespitosum","132694292","121645926","379037482","675440435","NA"
"1167","Trifolium_alpestre","Trifolium_alpestre","Trifolium_alpestre","scientific name",97007,"Trifolium_alpestre","85724137","83700757","667668072","667667886","NA"
"1168","Trifolium_alpinum","Trifolium_alpinum","Trifolium_alpinum","scientific name",97008,"Trifolium_alpinum","85724138","83700758","NA","NA","NA"
"1169","Trifolium_arvense","Trifolium_arvense","Trifolium_arvense","scientific name",361560,"Trifolium_arvense","83588757","83700770","379032052","379038412","NA"
"1170","Trifolium_aureum","Trifolium_aureum","Trifolium_aureum","scientific name",361561,"Trifolium_aureum","85724148","83700771","313664556","315140895","NA"
"1171","Trifolium_badium","Trifolium_badium","Trifolium_badium","scientific name",97012,"Trifolium_badium","85724150","83700773","557836491","NA","NA"
"1172","Trifolium_campestre","Trifolium_campestre","Trifolium_campestre","scientific name",97015,"Trifolium_campestre","85724168","83700796","818946395","379038416","NA"
"1173","Trifolium_diffusum","Trifolium_diffusum","Trifolium_diffusum","scientific name",97020,"Trifolium_diffusum","85724188","83700816","NA","NA","NA"
"1174","Trifolium_medium","Trifolium_medium","Trifolium_medium","scientific name",97028,"Trifolium_medium","85724232","83700866","557836493","379038056","NA"
"1175","Trifolium_pallescens","Trifolium_pallescens","Trifolium_pallescens","scientific name",74526,"Trifolium_pallescens","85724254","378926946","NA","NA","NA"
"1176","Trifolium_pratense","Trifolium_pratense","Trifolium_pratense","scientific name",57577,"Trifolium_pratense","164506969","376373233","41056443","379038790","NA"
"1177","Trifolium_repens","Trifolium_repens","Trifolium_repens","scientific name",3899,"Trifolium_repens","480812511","807268903","817992420","21930052","NA"
"1178","Trifolium_rubens","Trifolium_rubens","Trifolium_rubens","scientific name",97037,"Trifolium_rubens","85724290","83700930","404244217","406034538","NA"
"1179","Trifolium_spadiceum","Trifolium_spadiceum","Trifolium_spadiceum","scientific name",361984,"Trifolium_spadiceum","85724303","83700944","NA","NA","NA"
"1180","Trifolium_thalii","Trifolium_thalii","Trifolium_thalii","scientific name",74531,"Trifolium_thalii","85724319","83700964","557836499","21930062","NA"
"1181","Trinia_glauca","Trinia_glauca","Trinia_glauca","scientific name",1000432,"Trinia_glauca","NA","NA","733452249","733451882","NA"
"1182","Trisetum_flavescens","Trisetum_flavescens","Trisetum_flavescens","scientific name",87477,"Trisetum_flavescens","4186156","376373234","41056444","607345188","NA"
"1183","Trisetum_spicatum","Trisetum_spicatum","Trisetum_spicatum","scientific name",100813,"Trisetum_spicatum","227346779","237626122","685847728","459931168","NA"
"1184","Triticum_aestivum","Triticum_aestivum","Triticum_aestivum","scientific name",4565,"Triticum_aestivum_var__albirubrinflatum","209962750","NA","NA","NA","NA"
"1185","Triticum_aestivum","Triticum_aestivum","Triticum_aestivum","scientific name",4565,"Triticum_aestivum","NA","575501522","169666637","7670650","NA"
"1186","Triticum_durum","Triticum_durum","Triticum_durum","scientific name",4567,"Triticum_durum","667638243","575501524","NA","NA","NA"
"1187","Trollius_europaeus","Trollius_europaeus","Trollius_europaeus","scientific name",212754,"Trollius_europaeus","318064758","318064748","379036946","46360481","NA"
"1188","Tulipa_sylvestris","Tulipa_sylvestris","Tulipa_sylvestris","scientific name",248498,"Tulipa_sylvestris","386370558","379042447","NA","NA","NA"
"1189","Turritis_glabra","Turritis_glabra","Turritis_glabra","scientific name",63678,"Turritis_glabra","677278058","109692730","313663858","12002340","NA"
"1190","Tussilago_farfara","Tussilago_farfara","Tussilago_farfara","scientific name",118778,"Tussilago_farfara","193084968","18920673","817992428","379041964","NA"
"1191","Typha_latifolia","Typha_latifolia","Typha_latifolia","scientific name",4733,"Typha_latifolia","551699683","343424258","69216577","69217290","69214421"
"1192","Ulmus_glabra","Ulmus_glabra","Ulmus_glabra","scientific name",172265,"Ulmus_glabra","563477374","563477628","817992432","379041348","NA"
"1193","Ulmus_minor","Ulmus_minor","Ulmus_minor","scientific name",262084,"Ulmus_minor","563477372","563477626","291201170","379041436","NA"
"1194","Urtica_dioica","Urtica_dioica","Urtica_dioica","scientific name",3501,"Urtica_dioica","566079488","557163498","557163264","273415924","8452793"
"1195","Vaccinium_myrtillus","Vaccinium_myrtillus","Vaccinium_myrtillus","scientific name",180763,"Vaccinium_myrtillus","319659312","260080546","543862421","18029423","NA"
"1196","Vaccinium_uliginosum","Vaccinium_uliginosum","Vaccinium_uliginosum","scientific name",190548,"Vaccinium_uliginosum","319659315","111380164","543862433","21635913","20269445"
"1197","Vaccinium_vitis-idaea","Vaccinium_vitis_idaea","Vaccinium_vitis_idaea","scientific name",180772,"Vaccinium_vitis-idaea","319659316","111380165","543862425","18029441","NA"
"1198","Valeriana_dioica","Valeriana_dioica","Valeriana_dioica","scientific name",183948,"Valeriana_dioica","723008141","34398630","379035356","379040804","NA"
"1199","Valeriana_montana","Valeriana_montana","Valeriana_montana","scientific name",243118,"Valeriana_montana","723008154","332077865","40068134","38231964","NA"
"1200","Valeriana_officinalis","Valeriana_officinalis","Valeriana_officinalis","scientific name",19953,"Valeriana_officinalis","723008157","332077868","379036066","379041952","8452795"
"1201","Valeriana_saliunca","Valeriana_saliunca","Valeriana_saliunca","scientific name",245826,"Valeriana_saliunca","NA","332077871","NA","34863556","NA"
"1202","Valeriana_tripteris","Valeriana_tripteris","Valeriana_tripteris","scientific name",183955,"Valeriana_tripteris","723008173","723007871","NA","NA","NA"
"1203","Valeriana_tuberosa","Valeriana_tuberosa","Valeriana_tuberosa","scientific name",368320,"Valeriana_tuberosa","85810997","332077878","NA","NA","NA"
"1204","Valerianella_dentata","Valerianella_dentata","Valerianella_dentata","scientific name",300936,"Valerianella_dentata","723008176","723007874","379036940","379041954","NA"
"1205","Valerianella_locusta","Valerianella_locusta","Valerianella_locusta","scientific name",59166,"Valerianella_locusta","37655017","17980608","379036942","20530905","305671670"
"1206","Veratrum_album","Veratrum_album","Veratrum_album","scientific name",50243,"Veratrum_album","100271355","16326375","1384119","347725603","NA"
"1207","Verbascum_chaixii","Verbascum_chaixii","Verbascum_chaixii","scientific name",1211623,"Verbascum_chaixii_subsp__chaixii","NA","NA","404244229","406034540","NA"
"1208","Verbascum_lychnitis","Verbascum_lychnitis","Verbascum_lychnitis","scientific name",1000433,"Verbascum_lychnitis","NA","726966097","733452096","667667920","NA"
"1209","Verbascum_nigrum","Verbascum_nigrum","Verbascum_nigrum","scientific name",90364,"Verbascum_nigrum","317016103","4566696","379037320","379042384","NA"
"1210","Verbascum_pulverulentum","Verbascum_pulverulentum","Verbascum_pulverulentum","scientific name",90366,"Verbascum_pulverulentum","NA","4566698","733452080","NA","NA"
"1211","Verbascum_thapsus","Verbascum_thapsus","Verbascum_thapsus","scientific name",39388,"Verbascum_thapsus","390633407","726966103","379037418","6650076","6689561"
"1212","Verbena_officinalis","Verbena_officinalis","Verbena_officinalis","scientific name",79772,"Verbena_officinalis","260618082","156152237","817992442","379039720","NA"
"1213","Veronica_agrestis","Veronica_agrestis","Veronica_agrestis","scientific name",99384,"Veronica_agrestis","31295682","31295861","379037010","379037894","NA"
"1214","Veronica_allionii","Veronica_allionii","Veronica_allionii","scientific name",195123,"Veronica_allionii","31295706","31295874","NA","NA","NA"
"1215","Veronica_alpina","Veronica_alpina","Veronica_alpina","scientific name",165325,"Veronica_alpina","31295707","61675932","557836325","NA","NA"
"1216","Veronica_anagallis-aquatica","Veronica_anagallis_aquatica","Veronica_anagallis_aquatica","scientific name",74693,"Veronica_anagallis-aquatica","742522427","604860117","14585736","379039308","6689559"
"1217","Veronica_aphylla","Veronica_aphylla","Veronica_aphylla","scientific name",201447,"Veronica_aphylla","31324231","31295875","557836387","NA","NA"
"1218","Veronica_arvensis","Veronica_arvensis","Veronica_arvensis","scientific name",46032,"Veronica_arvensis","570339307","28625796","340512193","6650078","NA"
"1219","Veronica_austriaca","Veronica_austriaca","Veronica_austriaca","scientific name",165327,"Veronica_austriaca","14993984","604860132","NA","NA","NA"
"1220","Veronica_beccabunga","Veronica_beccabunga","Veronica_beccabunga","scientific name",165328,"Veronica_beccabunga","742522463","604860121","379033602","379038736","NA"
"1221","Veronica_bellidioides","Veronica_bellidioides","Veronica_bellidioides","scientific name",165329,"Veronica_bellidioides","14993994","31295871","NA","NA","NA"
"1222","Veronica_chamaedrys","Veronica_chamaedrys","Veronica_chamaedrys","scientific name",165330,"Veronica_chamaedrys_subsp__micans","56567546","56567532","NA","NA","NA"
"1223","Veronica_chamaedrys","Veronica_chamaedrys","Veronica_chamaedrys","scientific name",165330,"Veronica_chamaedrys","NA","NA","379033663","242801121","NA"
"1224","Veronica_fruticans","Veronica_fruticans","Veronica_fruticans","scientific name",207273,"Veronica_fruticans","169144498","167888379","733451946","NA","NA"
"1225","Veronica_fruticulosa","Veronica_fruticulosa","Veronica_fruticulosa","scientific name",165333,"Veronica_fruticulosa","14993988","604860158","NA","NA","NA"
"1226","Veronica_hederifolia","Veronica_hederifolia","Veronica_hederifolia","scientific name",202477,"Veronica_hederifolia","NA","31323731","379033268","379039314","NA"
"1227","Veronica_officinalis","Veronica_officinalis","Veronica_officinalis","scientific name",160511,"Veronica_officinalis","14993996","604860162","14585742","379038742","NA"
"1228","Veronica_persica","Veronica_persica","Veronica_persica","scientific name",138560,"Veronica_persica","14993985","604860146","340512203","335058813","335059300"
"1229","Veronica_serpyllifolia","Veronica_serpyllifolia","Veronica_serpyllifolia","scientific name",164258,"Veronica_serpyllifolia","14994001","28625816","379036902","340513379","NA"
"1230","Veronica_spicata","Veronica_spicata","Veronica_spicata","scientific name",165318,"Veronica_spicata","NA","604860156","379034399","379038358","NA"
"1231","Veronica_triphyllos","Veronica_triphyllos","Veronica_triphyllos","scientific name",195143,"Veronica_triphyllos","604860029","604860130","NA","NA","NA"
"1232","Veronica_urticifolia","Veronica_urticifolia","Veronica_urticifolia","scientific name",165344,"Veronica_urticifolia","14993995","28625805","NA","NA","NA"
"1233","Veronica_verna","Veronica_verna","Veronica_verna","scientific name",195145,"Veronica_verna","31295687","28625795","733452171","NA","NA"
"1234","Viburnum_lantana","Viburnum_lantana","Viburnum_lantana","scientific name",237945,"Viburnum_lantana","402122989","555685520","379033270","607345196","NA"
"1235","Viburnum_opulus","Viburnum_opulus","Viburnum_opulus","scientific name",85293,"Viburnum_opulus_var__sargentii","33087009","NA","371928296","NA","NA"
"1236","Viburnum_opulus","Viburnum_opulus","Viburnum_opulus","scientific name",85293,"Viburnum_opulus","NA","28172966","NA","379040686","8452798"
"1237","Vicia_cracca","Vicia_cracca","Vicia_cracca","scientific name",3905,"Vicia_cracca","59799637","59859800","41056446","379038566","NA"
"1238","Vicia_hirsuta","Vicia_hirsuta","Vicia_hirsuta","scientific name",3910,"Vicia_hirsuta","440234565","440233798","379036832","21930104","NA"
"1239","Vicia_hybrida","Vicia_hybrida","Vicia_hybrida","scientific name",298727,"Vicia_hybrida","670607603","670607655","NA","NA","NA"
"1240","Vicia_onobrychioides","Vicia_onobrychioides","Vicia_onobrychioides","scientific name",1276840,"Vicia_onobrychioides","440234579","440233822","440233687","440234048","NA"
"1241","Vicia_sativa","Vicia_sativa","Vicia_sativa","scientific name",3908,"Vicia_sativa","NA","NA","NA","21930110","NA"
"1242","Vicia_sativa","Vicia_sativa","Vicia_sativa","scientific name",3908,"Vicia_sativa_subsp__amphicarpa","670607631","NA","399659509","NA","NA"
"1243","Vicia_sativa","Vicia_sativa","Vicia_sativa","scientific name",3908,"Vicia_sativa_var__angustifolia","NA","670607662","NA","NA","NA"
"1244","Vicia_sepium","Vicia_sepium","Vicia_sepium","scientific name",347188,"Vicia_sepium","607344460","312182299","557836503","379042188","NA"
"1245","Vicia_sylvatica","Vicia_sylvatica","Vicia_sylvatica","scientific name",287755,"Vicia_sylvatica","440234610","NA","440233699","379042190","NA"
"1246","Vicia_tenuifolia","Vicia_tenuifolia","Vicia_tenuifolia","scientific name",1042229,"Vicia_tenuifolia","NA","440233836","667668068","440234080","NA"
"1247","Vicia_tenuifolia","Vicia_tenuifolia","Vicia_tenuifolia","scientific name",1042229,"Vicia_tenuifolia_subsp__dalmatica","338815190","NA","NA","NA","NA"
"1248","Vicia_tetrasperma","Vicia_tetrasperma","Vicia_tetrasperma","scientific name",154499,"Vicia_tetrasperma","440234618","440233838","379037276","440234088","NA"
"1249","Vinca_minor","Vinca_minor","Vinca_minor","scientific name",60093,"Vinca_minor","NA","336041934","37936923","335058845","335059338"
"1250","Vincetoxicum_hirundinaria","Vincetoxicum_hirundinaria","Vincetoxicum_hirundinaria","scientific name",141524,"Vincetoxicum_hirundinaria","21684866","18077484","37936925","406034188","NA"
"1251","Viola_biflora","Viola_biflora","Viola_biflora","scientific name",214529,"Viola_biflora","221327250","330865415","557836479","115112301","NA"
"1252","Viola_calcarata","Viola_calcarata","Viola_calcarata","scientific name",97420,"Viola_calcarata","5230495","591290923","557836438","NA","NA"
"1253","Viola_hirta","Viola_hirta","Viola_hirta","scientific name",369421,"Viola_hirta","167460285","330865420","379037056","379041666","NA"
