"","pezalps.TNRS$phy$tip.label","rep(1, length(pezalps.TNRS$phy$tip.label))","Valid_LIB.C.150","endemic.TNRS","Ecrins NP","Summits","Persistent","Under Ice","Plat de la Selle","Barre des Ecrins","La Meije","Sirac","Rouies","Olan","Pelvoux","Occidentale Ailefroide","Brevoort","Burlan","Rocher de la Selle","Choisy","Muraillette","Rateau","Lauvitel"
"934","Sorbus_aria",1,"Sorbus_aria","0",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"935","Sorbus_aucuparia",1,"Sorbus_aucuparia","0",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"936","Sorbus_chamaemespilus",1,"Sorbus_chamaemespilus","0",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"937","Sparganium_angustifolium",1,"Sparganium_angustifolium","0",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"938","Sparganium_emersum",1,"Sparganium_emersum","0",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"939","Sparganium_erectum",1,"Sparganium_erectum","0",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"940","Stachys_recta",1,"Stachys_recta","0",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"941","Stachys_sylvatica",1,"Stachys_sylvatica","0",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"942","Staehelina_dubia",1,"Staehelina_dubia","0",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"943","Stellaria_alsine",1,"Stellaria_alsine","0",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"944","Stellaria_graminea",1,"Stellaria_graminea","0",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"945","Stellaria_holostea",1,"Stellaria_holostea","0",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"946","Stellaria_media",1,"Stellaria_media","0",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"947","Stellaria_nemorum",1,"Stellaria_nemorum","0",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"948","Stipa_capillata",1,"Stipa_capillata","0",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"949","Stipa_pennata",1,"Stipa_pennata","1",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"950","Streptopus_amplexifolius",1,"Streptopus_amplexifolius","0",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"951","Succisa_pratensis",1,"Succisa_pratensis","0",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"952","Swertia_perennis",1,"Swertia_perennis","0",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"953","Symphyotrichum_novi_belgii",1,"Symphyotrichum_novi-belgii","0",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"954","Symphytum_officinale",1,"Symphytum_officinale","0",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"955","Symphytum_tuberosum",1,"Symphytum_tuberosum","0",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"956","Tanacetum_corymbosum",1,"Tanacetum_corymbosum","0",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"957","Taraxacum_alpinum",1,"Taraxacum_alpinum","0",1,1,1,1,0,0,0,1,1,0,0,0,0,0,0,0,1,1,1
"958","Taraxacum_erythrospermum",1,"Taraxacum_erythrospermum","0",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"959","Taraxacum_officinale",1,"Taraxacum_officinale","0",1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
"960","Taxus_baccata",1,"Taxus_baccata","0",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"961","Telephium_imperati",1,"Telephium_imperati","0",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"962","Tetragonolobus_maritimus",1,"Lotus_maritimus","0",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"963","Teucrium_chamaedrys",1,"Teucrium_chamaedrys","0",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"964","Teucrium_scordium",1,"Teucrium_scordium","0",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"965","Teucrium_scorodonia",1,"Teucrium_scorodonia","0",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"966","Thalictrum_aquilegiifolium",1,"Thalictrum_aquilegiifolium","0",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"967","Thalictrum_foetidum",1,"Thalictrum_foetidum","0",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"968","Thalictrum_minus",1,"Thalictrum_minus","0",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"969","Thalictrum_simplex",1,"Thalictrum_simplex","0",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"970","Thesium_alpinum",1,"Thesium_alpinum","0",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"971","Thesium_humifusum",1,"Thesium_humifusum","0",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"972","Thlaspi_arvense",1,"Thlaspi_arvense","0",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"973","Thymus_praecox",1,"Thymus_praecox","1",1,1,1,1,0,0,1,1,0,0,0,0,0,0,1,0,0,1,0
"974","Thymus_pulegioides",1,"Thymus_pulegioides","0",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"975","Thymus_serpyllum",1,"Thymus_serpyllum","0",1,1,1,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,1
"976","Tilia_cordata",1,"Tilia_cordata","0",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"977","Tilia_platyphyllos",1,"Tilia_platyphyllos","0",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"978","Tofieldia_calyculata",1,"Tofieldia_calyculata","0",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"979","Tolpis_staticifolia",1,"Tolpis_staticifolia","0",1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
"980","Torilis_japonica",1,"Torilis_japonica","0",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"981","Tozzia_alpina",1,"Tozzia_alpina","0",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"982","Tragopogon_crocifolius",1,"Tragopogon_crocifolius","0",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"983","Tragopogon_dubius",1,"Tragopogon_dubius","0",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"984","Tragopogon_porrifolius",1,"Tragopogon_porrifolius","0",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"985","Tragopogon_pratensis",1,"Tragopogon_pratensis","0",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"986","Trichophorum_alpinum",1,"Trichophorum_alpinum","0",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"987","Trichophorum_cespitosum",1,"Trichophorum_cespitosum","0",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"988","Trifolium_alpestre",1,"Trifolium_alpestre","0",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"989","Trifolium_alpinum",1,"Trifolium_alpinum","0",1,1,1,1,0,0,0,1,0,1,1,0,0,0,1,0,0,1,0
"990","Trifolium_arvense",1,"Trifolium_arvense","0",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"991","Trifolium_aureum",1,"Trifolium_aureum","0",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"992","Trifolium_badium",1,"Trifolium_aureum","0",1,1,1,1,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0
"993","Trifolium_campestre",1,"Trifolium_aureum","0",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"994","Trifolium_diffusum",1,"Trifolium_diffusum","0",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"995","Trifolium_medium",1,"Trifolium_medium","0",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"996","Trifolium_pallescens",1,"Trifolium_angulatum","0",1,1,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0
"997","Trifolium_pratense",1,"Trifolium_pratense","0",1,1,1,1,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0
"998","Trifolium_repens",1,"Trifolium_repens","0",1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"999","Trifolium_rubens",1,"Trifolium_rubens","0",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1000","Trifolium_spadiceum",1,"Trifolium_patens","0",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1001","Trifolium_thalii",1,"Trifolium_thalii","0",1,1,1,1,0,0,0,1,0,1,0,0,0,1,1,0,1,1,1
"1002","Trigonella_monspeliaca",1,"Medicago_monspeliaca","0",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1003","Trinia_glauca",1,"Trinia_glauca","0",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1004","Trisetum_flavescens",1,"Trisetum_flavescens","0",1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
"1005","Trisetum_spicatum",1,"Trisetum_spicatum_subsp._ovatipaniculatum","0",1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
"1006","Triticum_aestivum",1,"Triticum_aestivum","0",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1007","Triticum_durum",1,"Triticum_turgidum_subsp._durum","0",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1008","Trollius_europaeus",1,"Trollius_europaeus","0",1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
"1009","Tulipa_sylvestris",1,"Tulipa_sylvestris","0",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1010","Turritis_glabra",1,"Turritis_glabra","0",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1011","Tussilago_farfara",1,"Tussilago_farfara","0",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1012","Typha_latifolia",1,"Typha_latifolia","0",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1013","Ulmus_glabra",1,"Ulmus_minor","0",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1014","Ulmus_minor",1,"Ulmus_minor","0",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1015","Urtica_dioica",1,"Urtica_dioica","0",1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
"1016","Vaccinium_myrtillus",1,"Vaccinium_myrtillus","0",1,1,1,1,0,0,0,1,0,1,1,0,0,0,1,0,0,1,1
"1017","Vaccinium_uliginosum",1,"Vaccinium_uliginosum","0",1,1,1,1,0,0,0,1,0,1,1,1,0,1,1,0,0,1,1
"1018","Vaccinium_vitis_idaea",1,"Vaccinium_vitis-idaea","0",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1019","Valeriana_dioica",1,"Valeriana_dioica","0",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1020","Valeriana_montana",1,"Valeriana_montana","0",1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
"1021","Valeriana_officinalis",1,"Valeriana_officinalis","0",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1022","Valeriana_saliunca",1,"Valeriana_saliunca","0",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1023","Valeriana_tripteris",1,"Valeriana_tripteris","0",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1024","Valeriana_tuberosa",1,"Valeriana_tuberosa","0",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1025","Valerianella_dentata",1,"Valerianella_dentata","0",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1026","Valerianella_locusta",1,"Valerianella_locusta","0",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1027","Veratrum_album",1,"Veratrum_album","0",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1028","Verbascum_chaixii",1,"Verbascum_chaixii","0",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1029","Verbascum_lychnitis",1,"Verbascum_lychnitis","0",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1030","Verbascum_nigrum",1,"Verbascum_nigrum","0",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1031","Verbascum_pulverulentum",1,"Verbascum_pulverulentum","0",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1032","Verbascum_thapsus",1,"Verbascum_thapsus","0",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1033","Verbena_officinalis",1,"Verbena_officinalis","0",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1034","Veronica_agrestis",1,"Veronica_agrestis","0",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1035","Veronica_allionii",1,"Veronica_allionii","1",1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
"1036","Veronica_alpina",1,"Veronica_alpina","0",1,1,1,1,1,1,1,0,1,1,0,1,0,1,1,1,1,1,1
"1037","Veronica_anagallis_aquatica",1,"Veronica_anagallis-aquatica","0",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1038","Veronica_aphylla",1,"Veronica_aphylla","0",1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"1039","Veronica_arvensis",1,"Veronica_arvensis","0",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1040","Veronica_austriaca",1,"Veronica_austriaca","0",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1041","Veronica_beccabunga",1,"Veronica_beccabunga","0",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1042","Veronica_bellidioides",1,"Veronica_bellidioides","0",1,1,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0
"1043","Veronica_chamaedrys",1,"Veronica_chamaedrys","1",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1044","Veronica_fruticans",1,"Veronica_fruticans","0",1,1,1,1,0,0,0,1,0,0,0,1,0,0,1,0,1,1,0
"1045","Veronica_fruticulosa",1,"Veronica_fruticulosa","0",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1046","Veronica_hederifolia",1,"Veronica_hederifolia","0",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1047","Veronica_officinalis",1,"Veronica_officinalis","0",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1048","Veronica_persica",1,"Veronica_persica","0",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1049","Veronica_serpyllifolia",1,"Veronica_serpyllifolia","0",1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"1050","Veronica_spicata",1,"Veronica_spicata","0",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1051","Veronica_triphyllos",1,"Veronica_triphyllos","0",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1052","Veronica_urticifolia",1,"Veronica_urticifolia","0",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1053","Veronica_verna",1,"Veronica_verna","0",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1054","Viburnum_lantana",1,"Viburnum_lantana","0",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1055","Viburnum_opulus",1,"Viburnum_opulus","0",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1056","Vicia_cracca",1,"Vicia_cracca","0",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1057","Vicia_hirsuta",1,"Vicia_hirsuta","0",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1058","Vicia_hybrida",1,"Vicia_hybrida","0",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1059","Vicia_onobrychioides",1,"Vicia_onobrychioides","0",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1060","Vicia_sativa",1,"Vicia_sativa","0",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1061","Vicia_sepium",1,"Vicia_sepium","0",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1062","Vicia_sylvatica",1,"Ervilia_sylvatica","0",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1063","Vicia_tenuifolia",1,"Vicia_tenuifolia","0",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1064","Vicia_tetrasperma",1,"Ervum_tetraspermum","0",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1065","Vinca_minor",1,"Vinca_minor","0",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1066","Vincetoxicum_hirundinaria",1,"Vincetoxicum_hirundinaria","0",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1067","Viola_biflora",1,"Viola_biflora","0",1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
"1068","Viola_calcarata",1,"Viola_calcarata","1",1,1,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1
"1069","Viola_hirta",1,"Viola_hirta","0",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1070","Viola_laricicola",1,"Viola_laricicola","0",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1071","Viola_mirabilis",1,"Viola_mirabilis","0",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1072","Viola_odorata",1,"Viola_odorata","0",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1073","Viola_palustris",1,"Viola_palustris","0",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1074","Viola_pyrenaica",1,"Viola_pyrenaica","0",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1075","Viola_reichenbachiana",1,"Viola_reichenbachiana","0",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1076","Viola_riviniana",1,"Viola_riviniana","0",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1077","Viola_rupestris",1,"Viola_rupestris","0",1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
"1078","Viola_suavis",1,"Viola_suavis","0",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1079","Viola_tricolor",1,"Viola_tricolor","0",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1080","Viscum_album",1,"Viscum_album","0",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1081","Xeranthemum_inapertum",1,"Xeranthemum_inapertum","0",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1082","Leucanthemum_atratum",NA,"","1",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1083","Leucanthemum_pallens",NA,"Leucanthemum_pallens","0",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1084","Crepis_conyzifolia",NA,"Crepis_conyzifolia","0",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1085","Salix_foetida",NA,"Salix_foetida","0",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1086","Salix_glaucosericea",NA,"Salix_glaucosericea","1",1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
"1087","Hieracium_argillaceum",NA,"Hieracium_argillaceum","0",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1088","Crepis_pontana",NA,"Crepis_pontana","0",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1089","Salix_laggeri",NA,"Salix_laggeri","1",1,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
"1090","Asplenium_adiantum_nigrum",NA,"Asplenium_adiantum-nigrum","0",1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
"1091","Achillea_roseo",NA,"Achillea_roseo-alba","0",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1092","Asplenium_exiguum",NA,"","0",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1093","Acinos_alpinus",NA,"Clinopodium_alpinum","0",1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
"1094","Asplenium_ruta_muraria",NA,"Asplenium_ruta-muraria","0",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1095","Aconitum_laeve",NA,"","0",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1096","Cryptogramma_crispa",NA,"Cryptogramma_crispa","0",1,1,1,1,0,1,0,1,0,1,0,0,0,0,1,0,1,1,1
"1097","Listera_nidus_avis",NA,"","0",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1098","Adenostyles_alliariae",NA,"Adenostyles_alliariae","0",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1099","Padus_avium",NA,"Prunus_padus","0",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1100","Hieracium_niphobium",NA,"Pilosella_corymbuloides","0",1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
"1101","Astragalus_austriacus",NA,"Astragalus_austriacus","0",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1102","Papaver_aurantiacum",NA,"Papaver_alpinum_var._aurantiacum","0",1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"1103","Taraxacum_fulvum",NA,"Taraxacum_fulvum","0",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1104","Astragalus_depressus",NA,"Astragalus_depressus","0",1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"1105","Festuca_flavescens",NA,"Festuca_flavescens","1",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1106","Agrestis_alpina",NA,"Agrostis_alpina","0",1,1,1,0,0,0,1,1,0,0,0,0,1,0,1,0,1,1,1
"1107","Agrestis_rupestris",NA,"Agrostis_rupestris","0",1,1,1,1,1,1,1,1,1,1,0,1,0,0,1,0,0,1,1
"1108","Cystopteris_fragilis",NA,"Cystopteris_fragilis","0",1,1,1,1,0,0,0,0,0,1,0,0,0,0,1,0,0,1,1
"1109","Agrostis_agrostiflora",NA,"Agrostis_schraderiana","0",1,1,1,1,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0
"1110","Astragalus_stella",NA,"Astragalus_stella","0",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1111","Pedicularis_comosa",NA,"Pedicularis_comosa","0",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1112","Pulmonaria_longifolia",NA,"Pulmonaria_longifolia","0",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1113","Ajuga_genevensis",NA,"Ajuga_genevensis","0",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1114","Ajuga_pyramidalis",NA,"Ajuga_pyramidalis","0",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1115","Athyrium_filix_femina",NA,"Athyrium_filix-femina","0",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1116","Saxifraga_bryoides",NA,"Saxifraga_bryoides","0",1,1,1,1,0,1,1,1,1,1,0,1,1,1,1,1,1,1,1
"1117","Alchemilla_baltica",NA,"","0",1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
"1118","Alchemilla_conjuncta",NA,"Alchemilla_conjuncta","0",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1119","Alchemilla_connivens",NA,"Alchemilla_connivens","0",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1120","Daphne_alpina",NA,"Daphne_alpina","0",1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
"1121","Luzula_nutans",NA,"Luzula_pediformis","0",1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
"1122","Thesium_linophyllon",NA,"Thesium_linophyllon","0",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1123","Dasistepha_asclepiadea",NA,"","0",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1124","Alchemilla_gracilis",NA,"Alchemilla_monticola","0",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1125","Cassida_alpina",NA,"Scutellaria_alpina","0",1,1,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
"1126","Alchemilla_monticola",NA,"Alchemilla_monticola","0",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1127","Phaca_hypoglottis",NA,"","0",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1128","Phegopteris_connectilis",NA,"Phegopteris_connectilis","0",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1129","Galium_commune",NA,"Galium_pumilum","0",1,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
"1130","Alchemilla_subcrenata",NA,"Alchemilla_subcrenata","0",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1131","Malus_domestica",NA,"Malus_domestica","0",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1132","Bitteria_digitata",NA,"","0",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1133","Galium_megalospermum",NA,"Galium_megalospermum","1",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1134","Diaphyllum_longifolium",NA,"Bupleurum_longifolium","0",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1135","Iberis_pinnata",NA,"Iberis_pinnata","0",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
