"","Row.names","Valid_LIB.C.150","Ecrins NP","Summits","Persistent","Under Ice","Plat de la Selle","Barre des Ecrins","La Meije","Sirac","Rouies","Olan","Pelvoux","Occidentale Ailefroide","Brevoort","Burlan","Rocher de la Selle","Choisy","Muraillette","Rateau","Lauvitel"
"1354","Vicia_sylvatica","Ervilia_sylvatica",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1355","Vicia_tenuifolia","Vicia_tenuifolia",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1356","Vicia_tetrasperma","Ervum_tetraspermum",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1357","Vinca_minor","Vinca_minor",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1358","Vincetoxicum_hirundinaria","Vincetoxicum_hirundinaria",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1359","Viola_biflora","Viola_biflora",1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
"1360","Viola_calcarata","Viola_calcarata",1,1,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1
"1361","Viola_canina","Viola_canina",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1362","Viola_hirta","Viola_hirta",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1363","Viola_laricicola","Viola_laricicola",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1364","Viola_mirabilis","Viola_mirabilis",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1365","Viola_odorata","Viola_odorata",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1366","Viola_palustris","Viola_palustris",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1367","Viola_pyrenaica","Viola_pyrenaica",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1368","Viola_reichenbachiana","Viola_reichenbachiana",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1369","Viola_riviniana","Viola_riviniana",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1370","Viola_rupestris","Viola_rupestris",1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
"1371","Viola_suavis","Viola_suavis",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1372","Viola_tricolor","Viola_tricolor",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1373","Viscum_album","Viscum_album",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1374","Woodsia_alpina","Woodsia_alpina",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1375","Xeranthemum_inapertum","Xeranthemum_inapertum",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1376","Zz_Lichens","",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
